"","Opinion_A","Opinion_B","No_Opinion","Peak_Rate","Prcnt_Same_Clust","Duration","Links","Expertise_Influence","P_Prop","P_H_SD","Agent_type","Percentage"
"25",50.6087824351297,49.1916167664671,0.199600798403194,50.99,49.8155662532316,6.5,12.5,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",50.6087824351297
"26",49.6207584830339,50.1796407185629,0.199600798403194,56.09,49.8335434259809,6.1,13,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",49.6207584830339
"27",50.1497005988024,49.6506986027944,0.199600798403194,51.05,49.8894580968892,6.3,13.5,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",50.1497005988024
"28",49.7205588822355,50.0798403193613,0.199600798403194,52.95,49.7957971032969,6.2,14,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",49.7205588822355
"29",49.6506986027944,50.1497005988024,0.199600798403194,54.63,49.7977676971953,6.1,14.5,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",49.6506986027944
"30",49.9001996007984,49.9001996007984,0.199600798403194,55.1,49.7409331626332,6.2,15,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",49.9001996007984
"31",49.8502994011976,49.9500998003992,0.199600798403194,55.58,49.8422148052056,5.8,15.5,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",49.8502994011976
"32",49.9800399201597,49.8203592814371,0.199600798403194,55.67,49.8560770237461,6,16,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",49.9800399201597
"33",50.7684630738523,49.0319361277445,0.199600798403194,52.47,49.8053023240322,6,16.5,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",50.7684630738523
"34",49.7604790419162,50.0399201596806,0.199600798403194,57.14,49.7392776375944,5.9,17,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",49.7604790419162
"35",49.6107784431138,50.189620758483,0.199600798403194,53.97,49.8176968383507,5.9,17.5,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",49.6107784431138
"36",48.8023952095808,50.998003992016,0.199600798403194,52.63,49.8838916206386,5.6,18,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",48.8023952095808
"37",49.7804391217565,50.0199600798403,0.199600798403194,54.72,49.7507514363109,5.6,18.5,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",49.7804391217565
"38",50.3093812375249,49.4910179640719,0.199600798403194,52.36,49.8649915246829,5.7,19,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",50.3093812375249
"39",49.9201596806387,49.8802395209581,0.199600798403194,53.1,49.8257802958575,6,19.5,"Neutral","1.0 (100% propagation)","0.5","Opinion_A",49.9201596806387
